2020-04-30 15:29:06,432 [WARNI]  Received a message from facebook that we can not handle. Message: {'sender': {'id': '102528498120245'}, 'recipient': {'id': '4357184320965796'}, 'timestamp': 1588274999541, 'message': {'mid': 'm_mCJ_QQfn5wWuGDiJcXvbaQmsarLrTO26DBeTLexI3u2dcs56Y5W_SIFcHVhKxZpmDTaKLwktvVQHLbQLeb6GzQ', 'is_echo': True, 'text': 'That is great', 'app_id': 830805660775187}}
2020-04-30 15:29:06,833 [WARNI]  Received a message from facebook that we can not handle. Message: {'sender': {'id': '102528498120245'}, 'recipient': {'id': '4357184320965796'}, 'timestamp': 1588275000255, 'message': {'mid': 'm_969SzGzh8iC-FC7vmxfCrAmsarLrTO26DBeTLexI3u2_zppQccDffXbx3DRb0Iuvrl6CNj7RmPkmvtiYKdR1pw', 'is_echo': True, 'text': 'This conversation seems like it\'s \'happiness\'.\nThis reminds me of the passage from The Goldfinch by Donna Tartt, which goes: "I had the epiphany that laughter was light, and light was laughter, and that this was the secret of the universe."', 'app_id': 830805660775187, 'attachments': [{'title': '', 'url': None, 'type': 'template', 'payload': {'template_type': 'button', 'buttons': [{'type': 'postback', 'title': 'Yes', 'payload': '/happiness'}, {'type': 'postback', 'title': 'No', 'payload': '/out_of_scope'}]}}]}}
2020-04-30 16:05:07,337 [INFO ]  Starting Rasa server on http://localhost:5005
2020-04-30 16:05:08,430 [INFO ]  Using /var/folders/93/rn8zmqzs65l8sp2bzxb9073c0000gn/T/tfhub_modules to cache modules.
2020-04-30 16:05:08,436 [INFO ]  Downloading TF-Hub Module 'http://models.poly-ai.com/convert/v1/model.tar.gz'.
2020-04-30 16:05:24,897 [INFO ]  Downloading http://models.poly-ai.com/convert/v1/model.tar.gz: 42.35MB
2020-04-30 16:05:40,153 [INFO ]  Downloading http://models.poly-ai.com/convert/v1/model.tar.gz: 72.35MB
2020-04-30 16:05:56,534 [INFO ]  Downloading http://models.poly-ai.com/convert/v1/model.tar.gz: 118.59MB
2020-04-30 16:06:08,027 [INFO ]  Downloaded http://models.poly-ai.com/convert/v1/model.tar.gz, Total size: 152.02MB
2020-04-30 16:06:08,029 [INFO ]  Downloaded TF-Hub Module 'http://models.poly-ai.com/convert/v1/model.tar.gz'.
2020-04-30 16:06:29,645 [INFO ]  MappingPolicy not included in policy ensemble. Default intents 'restart and back will not trigger actions 'action_restart' and 'action_back'.
2020-04-30 16:07:44,019 [WARNI]  Received a message from facebook that we can not handle. Message: {'sender': {'id': '102528498120245'}, 'recipient': {'id': '4357184320965796'}, 'timestamp': 1588277316418, 'message': {'mid': 'm_5fEbriNywn5zwUyW4wxODwmsarLrTO26DBeTLexI3u2Sq-I2OcX2eX-x0soan_8KU3BbzRAqNXz1n1EQIwVDzw', 'is_echo': True, 'text': 'Hi. Welcome to Chatbot Fiona! How are you doing?', 'app_id': 830805660775187}}
2020-04-30 16:07:44,270 [WARNI]  Received a message from facebook that we can not handle. Message: {'sender': {'id': '102528498120245'}, 'recipient': {'id': '4357184320965796'}, 'timestamp': 1588277317107, 'message': {'mid': 'm_Ttu2IsOFqFa9eFMoyaDBrAmsarLrTO26DBeTLexI3u2KB7t_Zp5Lu6kV4c2MRHbtArYx3ZQXLa3oReM3eBEgcA', 'is_echo': True, 'text': 'Hello. How are you?', 'app_id': 830805660775187}}
2020-04-30 16:10:49,226 [WARNI]  Received a message from facebook that we can not handle. Message: {'sender': {'id': '102528498120245'}, 'recipient': {'id': '4357184320965796'}, 'timestamp': 1588277502266, 'message': {'mid': 'm_gJ9TVzfNYt8wSSXZI2L7cQmsarLrTO26DBeTLexI3u0YAhn7ZiouA9UySyezh-uOJdamn2W4N9qzfkKiET8McA', 'is_echo': True, 'text': 'Hi. How are you feeling?', 'app_id': 830805660775187}}
2020-04-30 16:10:53,888 [WARNI]  Received a message from facebook that we can not handle. Message: {'sender': {'id': '102528498120245'}, 'recipient': {'id': '4357184320965796'}, 'timestamp': 1588277506426, 'message': {'mid': 'm_AAuoc5Dbw692gir64dlKqQmsarLrTO26DBeTLexI3u1Wxc-OX7hv9cyWA_miC515gq-AZ04cJBHX0Tm-H6maUg', 'is_echo': True, 'text': 'That is great', 'app_id': 830805660775187}}
2020-04-30 16:10:54,203 [WARNI]  Received a message from facebook that we can not handle. Message: {'sender': {'id': '102528498120245'}, 'recipient': {'id': '4357184320965796'}, 'timestamp': 1588277506967, 'message': {'mid': 'm_FtVWdQdGtmkWDdBcEIDIfAmsarLrTO26DBeTLexI3u2GAaZlJhKEO7LMa_4EXwV2Wa1oyax21nyYVco5daBwKA', 'is_echo': True, 'text': 'This conversation seems like it\'s \'happiness\'.\nThis reminds me of the passage from The Goldfinch by Donna Tartt, which goes: "I had the epiphany that laughter was light, and light was laughter, and that this was the secret of the universe."', 'app_id': 830805660775187, 'attachments': [{'title': '', 'url': None, 'type': 'template', 'payload': {'template_type': 'button', 'buttons': [{'type': 'postback', 'title': 'Yes', 'payload': '/happiness'}, {'type': 'postback', 'title': 'No', 'payload': '/out_of_scope'}]}}]}}
